logID,title,visibility,region,revision,segments,startTime,endTime,report_start_at,report_end_at,report_link,zone_id,page,current_page,last_page,has_more_pages,per_page,total
APWpxDrBMRk3qmXG,SSC / TK,public,United States,1,4,1786063751474,1786069638404,2026-08-07T00:49:11Z,2026-08-07T02:27:18Z,https://classic.warcraftlogs.com/reports/APWpxDrBMRk3qmXG,1056,14,14,-1,TRUE,100,-1
DFx8tXh4QWYZByjA,ssc,public,United States,1,32,1786063941844,1786069905156,2026-08-07T00:52:21Z,2026-08-07T02:31:45Z,https://classic.warcraftlogs.com/reports/DFx8tXh4QWYZByjA,1056,14,14,-1,TRUE,100,-1
pVDRvA6yz7W4MJqw,SSC / TK,public,United States,35,36,1786065344119,1786069975618,2026-08-07T01:15:44Z,2026-08-07T02:32:55Z,https://classic.warcraftlogs.com/reports/pVDRvA6yz7W4MJqw,1056,14,14,-1,TRUE,100,-1
CYAVabxdfXtL4jmJ,Blue SSC,public,United States,1,20,1786064528358,1786069747367,2026-08-07T01:02:08Z,2026-08-07T02:29:07Z,https://classic.warcraftlogs.com/reports/CYAVabxdfXtL4jmJ,1056,14,14,-1,TRUE,100,-1
X8CAJx7MWQaYgkPK,nsane got bopped,public,United States,1,52,1786060121840,1786069802045,2026-08-06T23:48:41Z,2026-08-07T02:30:02Z,https://classic.warcraftlogs.com/reports/X8CAJx7MWQaYgkPK,1056,14,14,-1,TRUE,100,-1
Jz39DyvTH1cNwkax,SSC / TK,public,United States,1,6,1786063920220,1786069577707,2026-08-07T00:52:00Z,2026-08-07T02:26:17Z,https://classic.warcraftlogs.com/reports/Jz39DyvTH1cNwkax,1056,14,14,-1,TRUE,100,-1
nPwg3M8hKHjaqfBt,SSC / TK,public,United States,1,38,1786060092931,1786069708840,2026-08-06T23:48:12Z,2026-08-07T02:28:28Z,https://classic.warcraftlogs.com/reports/nPwg3M8hKHjaqfBt,1056,14,14,-1,TRUE,100,-1
j7gwGbyTmdFLxp3z,TK/SSC 2026.08.06,public,United States,1,68,1786060210957,1786069662316,2026-08-06T23:50:10Z,2026-08-07T02:27:42Z,https://classic.warcraftlogs.com/reports/j7gwGbyTmdFLxp3z,1056,14,14,-1,TRUE,100,-1
CLfNg91GamcDFV4w,SSC / TK,public,United States,42,48,1786061888459,1786069908929,2026-08-07T00:18:08Z,2026-08-07T02:31:48Z,https://classic.warcraftlogs.com/reports/CLfNg91GamcDFV4w,1056,14,14,-1,TRUE,100,-1
LyrbMVY61xqpDvfA,SSC 08/06,public,United States,1,37,1786060324703,1786069724592,2026-08-06T23:52:04Z,2026-08-07T02:28:44Z,https://classic.warcraftlogs.com/reports/LyrbMVY61xqpDvfA,1056,14,14,-1,TRUE,100,-1
LWwzKtXx2Np7V3ZD,SSC / TK,public,United States,28,33,1786063752793,1786069902109,2026-08-07T00:49:12Z,2026-08-07T02:31:42Z,https://classic.warcraftlogs.com/reports/LWwzKtXx2Np7V3ZD,1056,14,14,-1,TRUE,100,-1
FXhdYw39LtD46Cpg,SSC / TK,public,United States,32,32,1786065125429,1786069905920,2026-08-07T01:12:05Z,2026-08-07T02:31:45Z,https://classic.warcraftlogs.com/reports/FXhdYw39LtD46Cpg,1056,14,14,-1,TRUE,100,-1
J8B9qj1A3rk7fgGV,SSC / TK,public,United States,55,56,1786062618015,1786069900221,2026-08-07T00:30:18Z,2026-08-07T02:31:40Z,https://classic.warcraftlogs.com/reports/J8B9qj1A3rk7fgGV,1056,14,14,-1,TRUE,100,-1
a7WAQFHr9hZjK8vG,SSC / TK,public,United States,27,34,1786064244793,1786069901869,2026-08-07T00:57:24Z,2026-08-07T02:31:41Z,https://classic.warcraftlogs.com/reports/a7WAQFHr9hZjK8vG,1056,14,14,-1,TRUE,100,-1
Qc3a6vf49zqCwtF7,SSC / TK,public,United States,42,42,1786057826839,1786069252727,2026-08-06T23:10:26Z,2026-08-07T02:20:52Z,https://classic.warcraftlogs.com/reports/Qc3a6vf49zqCwtF7,1056,14,14,-1,TRUE,100,-1
bDG8hH9TFZzfcvwK,SSC/TK - R2 - 8/6,public,United States,24,26,1786065324163,1786069843569,2026-08-07T01:15:24Z,2026-08-07T02:30:43Z,https://classic.warcraftlogs.com/reports/bDG8hH9TFZzfcvwK,1056,14,14,-1,TRUE,100,-1
nWq4Rj1HL6rmQZXK,SSC / TK,public,United States,34,34,1786064549727,1786069852144,2026-08-07T01:02:29Z,2026-08-07T02:30:52Z,https://classic.warcraftlogs.com/reports/nWq4Rj1HL6rmQZXK,1056,14,14,-1,TRUE,100,-1
nxBwaCtX9kbMQhAK,SSC,public,United States,10,30,1786062154741,1786069843951,2026-08-07T00:22:34Z,2026-08-07T02:30:43Z,https://classic.warcraftlogs.com/reports/nxBwaCtX9kbMQhAK,1056,14,14,-1,TRUE,100,-1
aJrxnyczmXKgWHBV,SSC / TK,public,United States,1,32,1786063751474,1786069679672,2026-08-07T00:49:11Z,2026-08-07T02:27:59Z,https://classic.warcraftlogs.com/reports/aJrxnyczmXKgWHBV,1056,14,14,-1,TRUE,100,-1
cRjGHgr3NXFBfKza,SSC / TK,public,United States,1,36,1786060970570,1786069366333,2026-08-07T00:02:50Z,2026-08-07T02:22:46Z,https://classic.warcraftlogs.com/reports/cRjGHgr3NXFBfKza,1056,14,14,-1,TRUE,100,-1
Wthrkg2A3B9FP4vp,SSC / TK,public,United States,34,35,1786063654962,1786069778303,2026-08-07T00:47:34Z,2026-08-07T02:29:38Z,https://classic.warcraftlogs.com/reports/Wthrkg2A3B9FP4vp,1056,14,14,-1,TRUE,100,-1
QAfbBNW9vxKZgcPT,SSC - Thur,public,United States,42,42,1786064732371,1786069768358,2026-08-07T01:05:32Z,2026-08-07T02:29:28Z,https://classic.warcraftlogs.com/reports/QAfbBNW9vxKZgcPT,1056,14,14,-1,TRUE,100,-1
7BDWv4z6aH3FnNGQ,SSC / TK2026-08-06,public,United States,25,24,1786066963072,1786069744500,2026-08-07T01:42:43Z,2026-08-07T02:29:04Z,https://classic.warcraftlogs.com/reports/7BDWv4z6aH3FnNGQ,1056,14,14,-1,TRUE,100,-1
KvqpG7HLB4a9Vmcg,SSC / TK,public,United States,16,44,1786061245038,1786069747130,2026-08-07T00:07:25Z,2026-08-07T02:29:07Z,https://classic.warcraftlogs.com/reports/KvqpG7HLB4a9Vmcg,1056,14,14,-1,TRUE,100,-1
rkj71YWVnyJTPMAH,tk 8/6/26,public,United States,35,36,1786064117758,1786069739587,2026-08-07T00:55:17Z,2026-08-07T02:28:59Z,https://classic.warcraftlogs.com/reports/rkj71YWVnyJTPMAH,1056,14,14,-1,TRUE,100,-1
hnJ27Rtc9ZgvDANq,SSC / TK,public,United States,36,37,1786064000057,1786069740631,2026-08-07T00:53:20Z,2026-08-07T02:29:00Z,https://classic.warcraftlogs.com/reports/hnJ27Rtc9ZgvDANq,1056,14,14,-1,TRUE,100,-1
DqNw4Kg9acCQV8zh,ruh roh,public,United States,1,27,1786065021741,1786069732090,2026-08-07T01:10:21Z,2026-08-07T02:28:52Z,https://classic.warcraftlogs.com/reports/DqNw4Kg9acCQV8zh,1056,14,14,-1,TRUE,100,-1
QMzPbLpJ8KwgAvn7,SSC / TK,public,United States,68,70,1786058294357,1786069717471,2026-08-06T23:18:14Z,2026-08-07T02:28:37Z,https://classic.warcraftlogs.com/reports/QMzPbLpJ8KwgAvn7,1056,14,14,-1,TRUE,100,-1
HM7AQdtvDCBbrajK,SSC - Charlie - 07/06,public,United States,1,30,1786063038585,1786069015673,2026-08-07T00:37:18Z,2026-08-07T02:16:55Z,https://classic.warcraftlogs.com/reports/HM7AQdtvDCBbrajK,1056,14,14,-1,TRUE,100,-1
b62Bx8Wqhty4mgPZ,SSC / TK,public,United States,1,38,1786064468645,1786069521742,2026-08-07T01:01:08Z,2026-08-07T02:25:21Z,https://classic.warcraftlogs.com/reports/b62Bx8Wqhty4mgPZ,1056,14,14,-1,TRUE,100,-1
Vv17Dd3J9w86MQzP,SSC / TK,public,China,1,55,1786019345049,1786028539352,2026-08-06T12:29:05Z,2026-08-06T15:02:19Z,https://classic.warcraftlogs.com/reports/Vv17Dd3J9w86MQzP,1056,14,14,-1,TRUE,100,-1
FTQrtqfn4WvbLHk7,SSC / TK,public,United States,10,10,1786063855358,1786069704458,2026-08-07T00:50:55Z,2026-08-07T02:28:24Z,https://classic.warcraftlogs.com/reports/FTQrtqfn4WvbLHk7,1056,14,14,-1,TRUE,100,-1
XTJ7bQPWjyHrRLwx,Thurs TK Week 13,public,United States,1,21,1786065348305,1786068680378,2026-08-07T01:15:48Z,2026-08-07T02:11:20Z,https://classic.warcraftlogs.com/reports/XTJ7bQPWjyHrRLwx,1056,14,14,-1,TRUE,100,-1
WjNkp4mQRKvJBVA1,SSC - Late Group 0806,public,United States,1,43,1786062213876,1786069487167,2026-08-07T00:23:33Z,2026-08-07T02:24:47Z,https://classic.warcraftlogs.com/reports/WjNkp4mQRKvJBVA1,1056,14,14,-1,TRUE,100,-1
m294wPnD6M1g3VKf,SSC / TK,public,United States,51,52,1786061283032,1786069677248,2026-08-07T00:08:03Z,2026-08-07T02:27:57Z,https://classic.warcraftlogs.com/reports/m294wPnD6M1g3VKf,1056,14,14,-1,TRUE,100,-1
PCp3h79gJmj1ZKdr,TK - 8/6/26,public,United States,1,39,1786059480584,1786069086721,2026-08-06T23:38:00Z,2026-08-07T02:18:06Z,https://classic.warcraftlogs.com/reports/PCp3h79gJmj1ZKdr,1056,14,14,-1,TRUE,100,-1
xJ3YvaMVct4HjdPn,TKO,public,United States,34,34,1786064354241,1786069654723,2026-08-07T00:59:14Z,2026-08-07T02:27:34Z,https://classic.warcraftlogs.com/reports/xJ3YvaMVct4HjdPn,1056,14,14,-1,TRUE,100,-1
PK68wxzkV9ZLCpDq,SSC / TK,public,United States,1,31,1786059197416,1786068862956,2026-08-06T23:33:17Z,2026-08-07T02:14:22Z,https://classic.warcraftlogs.com/reports/PK68wxzkV9ZLCpDq,1056,14,14,-1,TRUE,100,-1
rRvzWLJTKqMmcGk9,SSC / TK,public,United States,35,35,1785462802383,1785471155254,2026-07-31T01:53:22Z,2026-07-31T04:12:35Z,https://classic.warcraftlogs.com/reports/rRvzWLJTKqMmcGk9,1056,14,14,-1,TRUE,100,-1
pDAg1cj9FZxfaYn2,SSC / TK,public,United States,35,35,1786062701740,1786069633284,2026-08-07T00:31:41Z,2026-08-07T02:27:13Z,https://classic.warcraftlogs.com/reports/pDAg1cj9FZxfaYn2,1056,14,14,-1,TRUE,100,-1
FDwaqRZrNGBtg6Kz,SSC / TK,public,United States,1,37,1786060992293,1786069542515,2026-08-07T00:03:12Z,2026-08-07T02:25:42Z,https://classic.warcraftlogs.com/reports/FDwaqRZrNGBtg6Kz,1056,14,14,-1,TRUE,100,-1
LW6QX8Yp7M2TByNC,SSC 8/6/2026,public,United States,36,36,1786057587416,1786069619761,2026-08-06T23:06:27Z,2026-08-07T02:26:59Z,https://classic.warcraftlogs.com/reports/LW6QX8Yp7M2TByNC,1056,14,14,-1,TRUE,100,-1
a9qmABhRtxGL6ZC2,SSC / TK,public,United States,1,20,1786065059132,1786069587747,2026-08-07T01:10:59Z,2026-08-07T02:26:27Z,https://classic.warcraftlogs.com/reports/a9qmABhRtxGL6ZC2,1056,14,14,-1,TRUE,100,-1
YpzxQ9F3aXT7wBf2,SSC / TK,public,United States,23,23,1786060702446,1786069588636,2026-08-06T23:58:22Z,2026-08-07T02:26:28Z,https://classic.warcraftlogs.com/reports/YpzxQ9F3aXT7wBf2,1056,14,14,-1,TRUE,100,-1
8FLR3AgrcDtnzwdZ,SSC / TK,public,United States,1,37,1786060814864,1786068722979,2026-08-07T00:00:14Z,2026-08-07T02:12:02Z,https://classic.warcraftlogs.com/reports/8FLR3AgrcDtnzwdZ,1056,14,14,-1,TRUE,100,-1
PkmRX1fWJjQzL3HT,SSC,public,United States,1,37,1786059297101,1786068826549,2026-08-06T23:34:57Z,2026-08-07T02:13:46Z,https://classic.warcraftlogs.com/reports/PkmRX1fWJjQzL3HT,1056,14,14,-1,TRUE,100,-1
2hbq7z3w9rxvdCB1,TK,public,United States,1,17,1786064473213,1786067502920,2026-08-07T01:01:13Z,2026-08-07T01:51:42Z,https://classic.warcraftlogs.com/reports/2hbq7z3w9rxvdCB1,1056,14,14,-1,TRUE,100,-1
aJQTbzf4D3cvK9CV,SSC-Disco Lemonade Pug-Aldé,public,United States,55,56,1786056582357,1786069559865,2026-08-06T22:49:42Z,2026-08-07T02:25:59Z,https://classic.warcraftlogs.com/reports/aJQTbzf4D3cvK9CV,1056,14,14,-1,TRUE,100,-1
qAVNxLXRQTBK3nw7,8/6/26 SSC,public,United States,1,10,1786059950981,1786069041291,2026-08-06T23:45:50Z,2026-08-07T02:17:21Z,https://classic.warcraftlogs.com/reports/qAVNxLXRQTBK3nw7,1056,14,14,-1,TRUE,100,-1
gpkfHB9ajA4r2zbT,SSC / TK,public,United States,1,35,1786061319243,1786069376998,2026-08-07T00:08:39Z,2026-08-07T02:22:56Z,https://classic.warcraftlogs.com/reports/gpkfHB9ajA4r2zbT,1056,14,14,-1,TRUE,100,-1
BpQhj31ntr9xmwa7,SSC / TK,public,United States,75,75,1786060298450,1786069536674,2026-08-06T23:51:38Z,2026-08-07T02:25:36Z,https://classic.warcraftlogs.com/reports/BpQhj31ntr9xmwa7,1056,14,14,-1,TRUE,100,-1
V7GhkbTQ8246qgW1,ssc/tk,public,United States,2,56,1786060826925,1786069388880,2026-08-07T00:00:26Z,2026-08-07T02:23:08Z,https://classic.warcraftlogs.com/reports/V7GhkbTQ8246qgW1,1056,14,14,-1,TRUE,100,-1
6Ph8tN4wyMjkJHxL,SSC / TK,public,United States,40,40,1786060635820,1786069524717,2026-08-06T23:57:15Z,2026-08-07T02:25:24Z,https://classic.warcraftlogs.com/reports/6Ph8tN4wyMjkJHxL,1056,14,14,-1,TRUE,100,-1
c9NJ8yYhCw17AXjg,SSC / TK,public,United States,1,32,1786063731158,1786069364967,2026-08-07T00:48:51Z,2026-08-07T02:22:44Z,https://classic.warcraftlogs.com/reports/c9NJ8yYhCw17AXjg,1056,14,14,-1,TRUE,100,-1
dvGhZWj3xtYTqa4w,SSC / TK,public,United States,24,26,1786066170293,1786069494729,2026-08-07T01:29:30Z,2026-08-07T02:24:54Z,https://classic.warcraftlogs.com/reports/dvGhZWj3xtYTqa4w,1056,14,14,-1,TRUE,100,-1
BtRKPD6jCQFdw7xa,SSC / TK,public,China,1,26,1786019345049,1786023151326,2026-08-06T12:29:05Z,2026-08-06T13:32:31Z,https://classic.warcraftlogs.com/reports/BtRKPD6jCQFdw7xa,1056,14,14,-1,TRUE,100,-1
3rvB9NAqx1b4aY8t,Pretty Thursday week 14 SSC/TK,public,United States,70,71,1786059913052,1786069484456,2026-08-06T23:45:13Z,2026-08-07T02:24:44Z,https://classic.warcraftlogs.com/reports/3rvB9NAqx1b4aY8t,1056,14,14,-1,TRUE,100,-1
DrpPn6YjhGMZTqXW,<Scabs> TK - 8/6,public,United States,1,4,1786048663810,1786068931139,2026-08-06T20:37:43Z,2026-08-07T02:15:31Z,https://classic.warcraftlogs.com/reports/DrpPn6YjhGMZTqXW,1056,14,14,-1,TRUE,100,-1
hXY9kQfvFLTBKc4Z,8/6 TK,public,United States,36,36,1786063623495,1786069482666,2026-08-07T00:47:03Z,2026-08-07T02:24:42Z,https://classic.warcraftlogs.com/reports/hXY9kQfvFLTBKc4Z,1056,14,14,-1,TRUE,100,-1
GnkFMZywhWVqtR1c,SSC Late (8/6),public,United States,22,45,1786062482182,1786069477178,2026-08-07T00:28:02Z,2026-08-07T02:24:37Z,https://classic.warcraftlogs.com/reports/GnkFMZywhWVqtR1c,1056,14,14,-1,TRUE,100,-1
6LhPvc4379xyfHDA,Classic Jammers TK.,public,United States,38,38,1786053260863,1786069456891,2026-08-06T21:54:20Z,2026-08-07T02:24:16Z,https://classic.warcraftlogs.com/reports/6LhPvc4379xyfHDA,1056,14,14,-1,TRUE,100,-1
bDm8r3FWqMtCLZH4,Classic Jammers Raid 8/6,public,United States,39,39,1786061253524,1786069463336,2026-08-07T00:07:33Z,2026-08-07T02:24:23Z,https://classic.warcraftlogs.com/reports/bDm8r3FWqMtCLZH4,1056,15,15,-1,TRUE,100,-1
rR4NZFfjvG7xytYk,8/6 TK,public,United States,40,40,1786062202466,1786069457675,2026-08-07T00:23:22Z,2026-08-07T02:24:17Z,https://classic.warcraftlogs.com/reports/rR4NZFfjvG7xytYk,1056,15,15,-1,TRUE,100,-1
ZCLxVqfMJ9rzw73c,"The Coach from Letterkenny That Says ""Fuckin' Embarrassing"" All The Time",public,United States,29,29,1786063294264,1786069450974,2026-08-07T00:41:34Z,2026-08-07T02:24:10Z,https://classic.warcraftlogs.com/reports/ZCLxVqfMJ9rzw73c,1056,15,15,-1,TRUE,100,-1
16vw3ZJmhPbrCXyx,SSC / TK,public,United States,72,72,1786058860694,1786069361071,2026-08-06T23:27:40Z,2026-08-07T02:22:41Z,https://classic.warcraftlogs.com/reports/16vw3ZJmhPbrCXyx,1056,15,15,-1,TRUE,100,-1
HgpQ4WwVL7mTBAJh,SSC / TK,public,United States,5,28,1786060332718,1786064718528,2026-08-06T23:52:12Z,2026-08-07T01:05:18Z,https://classic.warcraftlogs.com/reports/HgpQ4WwVL7mTBAJh,1056,15,15,-1,TRUE,100,-1
GB4KJyHz2gnw3QXk,Myrmidons SSC/Gruul,public,United States,14,20,1786062966356,1786069376527,2026-08-07T00:36:06Z,2026-08-07T02:22:56Z,https://classic.warcraftlogs.com/reports/GB4KJyHz2gnw3QXk,1056,15,15,-1,TRUE,100,-1
1vdhkWTn7tARqbVC,SSC / TK,public,United States,19,43,1786057626674,1786069376487,2026-08-06T23:07:06Z,2026-08-07T02:22:56Z,https://classic.warcraftlogs.com/reports/1vdhkWTn7tARqbVC,1056,15,15,-1,TRUE,100,-1
xrhvH1GLXFQyTVq4,TK - 8-6-26,public,United States,35,35,1786062355167,1786069354963,2026-08-07T00:25:55Z,2026-08-07T02:22:34Z,https://classic.warcraftlogs.com/reports/xrhvH1GLXFQyTVq4,1056,15,15,-1,TRUE,100,-1
AzpV9qc3jnwLRJKr,SSC / TK,public,United States,35,35,1786064677332,1786069348390,2026-08-07T01:04:37Z,2026-08-07T02:22:28Z,https://classic.warcraftlogs.com/reports/AzpV9qc3jnwLRJKr,1056,15,15,-1,TRUE,100,-1
AwLBH6cyfp9jbka7,SSC / TK,public,United States,3,35,1786060811420,1786069296270,2026-08-07T00:00:11Z,2026-08-07T02:21:36Z,https://classic.warcraftlogs.com/reports/AwLBH6cyfp9jbka7,1056,15,15,-1,TRUE,100,-1
dDqhPTXfVRbLk9M3,SSC / TK,public,United States,8,40,1786060547323,1786069063413,2026-08-06T23:55:47Z,2026-08-07T02:17:43Z,https://classic.warcraftlogs.com/reports/dDqhPTXfVRbLk9M3,1056,15,15,-1,TRUE,100,-1
cBX4jA8wqWgmaQDd,SSC / TK,public,United States,1,27,1786062983559,1786069262716,2026-08-07T00:36:23Z,2026-08-07T02:21:02Z,https://classic.warcraftlogs.com/reports/cBX4jA8wqWgmaQDd,1056,15,15,-1,TRUE,100,-1
1f6FVyGqMXKp34vD,SSC / TK,public,United States,37,37,1786062671379,1786069301102,2026-08-07T00:31:11Z,2026-08-07T02:21:41Z,https://classic.warcraftlogs.com/reports/1f6FVyGqMXKp34vD,1056,15,15,-1,TRUE,100,-1
xwDQTgHAd63WKjNZ,TK + SSC - Axis (8/6/26),public,United States,9,37,1786061284402,1786069294721,2026-08-07T00:08:04Z,2026-08-07T02:21:34Z,https://classic.warcraftlogs.com/reports/xwDQTgHAd63WKjNZ,1056,15,15,-1,TRUE,100,-1
vy8qNx9d3DKcCXMj,some tk,public,United States,38,38,1786061929848,1786069295823,2026-08-07T00:18:49Z,2026-08-07T02:21:35Z,https://classic.warcraftlogs.com/reports/vy8qNx9d3DKcCXMj,1056,15,15,-1,TRUE,100,-1
TXyYAdgJfQw3DG6P,SSC / TK,public,United States,41,41,1786059525972,1786069296214,2026-08-06T23:38:45Z,2026-08-07T02:21:36Z,https://classic.warcraftlogs.com/reports/TXyYAdgJfQw3DG6P,1056,15,15,-1,TRUE,100,-1
9gfcvQMRpFAktjqD,SSC / TK,public,United States,31,42,1786063321325,1786069291466,2026-08-07T00:42:01Z,2026-08-07T02:21:31Z,https://classic.warcraftlogs.com/reports/9gfcvQMRpFAktjqD,1056,15,15,-1,TRUE,100,-1
Y83Xgq6WD2wmp97t,SSC / TK,public,Europe,1,44,1786027675229,1786036841589,2026-08-06T14:47:55Z,2026-08-06T17:20:41Z,https://classic.warcraftlogs.com/reports/Y83Xgq6WD2wmp97t,1056,15,15,-1,TRUE,100,-1
dxjqB1JwYPkVmT9R,SSC / TK,public,United States,33,37,1786062443515,1786069277732,2026-08-07T00:27:23Z,2026-08-07T02:21:17Z,https://classic.warcraftlogs.com/reports/dxjqB1JwYPkVmT9R,1056,15,15,-1,TRUE,100,-1
9hF7XfxD2aMj8RqG,SSC Cleanup,public,United States,1,1,1786064590788,1786069266012,2026-08-07T01:03:10Z,2026-08-07T02:21:06Z,https://classic.warcraftlogs.com/reports/9hF7XfxD2aMj8RqG,1056,15,15,-1,TRUE,100,-1
yVX6zFJpT4B2GLYM,SSC 8/6,public,United States,1,7,1786062719570,1786068737271,2026-08-07T00:31:59Z,2026-08-07T02:12:17Z,https://classic.warcraftlogs.com/reports/yVX6zFJpT4B2GLYM,1056,15,15,-1,TRUE,100,-1
bqDh6c4f9YxQ7gLa,8.6 SSC Split 2,public,United States,1,36,1786061910660,1786068793646,2026-08-07T00:18:30Z,2026-08-07T02:13:13Z,https://classic.warcraftlogs.com/reports/bqDh6c4f9YxQ7gLa,1056,15,15,-1,TRUE,100,-1
nCpy8LP4MQV7afAc,SSC / TK,public,United States,29,36,1786063221251,1786069215722,2026-08-07T00:40:21Z,2026-08-07T02:20:15Z,https://classic.warcraftlogs.com/reports/nCpy8LP4MQV7afAc,1056,15,15,-1,TRUE,100,-1
zXG8tFd4HgqATp6c,Thurs TK and Gruul,public,United States,30,31,1786064098995,1786069220350,2026-08-07T00:54:58Z,2026-08-07T02:20:20Z,https://classic.warcraftlogs.com/reports/zXG8tFd4HgqATp6c,1056,15,15,-1,TRUE,100,-1
dnaxzB4DRJq7KFQT,ssc,public,United States,20,38,1786059970479,1786069198544,2026-08-06T23:46:10Z,2026-08-07T02:19:58Z,https://classic.warcraftlogs.com/reports/dnaxzB4DRJq7KFQT,1056,15,15,-1,TRUE,100,-1
Hg3x6VAq8cjTYryn,SSC / TK,public,United States,41,41,1786057920340,1786069182781,2026-08-06T23:12:00Z,2026-08-07T02:19:42Z,https://classic.warcraftlogs.com/reports/Hg3x6VAq8cjTYryn,1056,15,15,-1,TRUE,100,-1
wPab3Wvft4FyDCxd,SSC / TK,public,United States,1,36,1786063464744,1786068935037,2026-08-07T00:44:24Z,2026-08-07T02:15:35Z,https://classic.warcraftlogs.com/reports/wPab3Wvft4FyDCxd,1056,15,15,-1,TRUE,100,-1
WfwLJFnD2hp63rbx,8/6 TK,public,United States,35,35,1786064656356,1786069158806,2026-08-07T01:04:16Z,2026-08-07T02:19:18Z,https://classic.warcraftlogs.com/reports/WfwLJFnD2hp63rbx,1056,15,15,-1,TRUE,100,-1
MJ3FCxdzXHVbY8mv,SSC / TK,public,United States,35,35,1786064570943,1786069159167,2026-08-07T01:02:50Z,2026-08-07T02:19:19Z,https://classic.warcraftlogs.com/reports/MJ3FCxdzXHVbY8mv,1056,15,15,-1,TRUE,100,-1
jdN8vMBwQgARGJrV,SSC / TK,public,United States,32,32,1786063141774,1786069144858,2026-08-07T00:39:01Z,2026-08-07T02:19:04Z,https://classic.warcraftlogs.com/reports/jdN8vMBwQgARGJrV,1056,15,15,-1,TRUE,100,-1
QAMRTXy2j4CYkvJ9,TK - 6-Aug-2026 - What Remains,public,United States,32,32,1786062479344,1786069141028,2026-08-07T00:27:59Z,2026-08-07T02:19:01Z,https://classic.warcraftlogs.com/reports/QAMRTXy2j4CYkvJ9,1056,15,15,-1,TRUE,100,-1
XRAzvnZq3VCj6Twy,SSC / TK,public,United States,1,45,1786060799973,1786069120531,2026-08-06T23:59:59Z,2026-08-07T02:18:40Z,https://classic.warcraftlogs.com/reports/XRAzvnZq3VCj6Twy,1056,15,15,-1,TRUE,100,-1
AVkvG8QK3yFhcT4D,SSC / TK,public,United States,14,14,1786065310342,1786069133371,2026-08-07T01:15:10Z,2026-08-07T02:18:53Z,https://classic.warcraftlogs.com/reports/AVkvG8QK3yFhcT4D,1056,15,15,-1,TRUE,100,-1
M4b2yJgzkL7N8AZq,SSC / TK,public,United States,1,29,1785884577910,1785890669313,2026-08-04T23:02:57Z,2026-08-05T00:44:29Z,https://classic.warcraftlogs.com/reports/M4b2yJgzkL7N8AZq,1056,15,15,-1,TRUE,100,-1
wapV9g6zqrAHt48F,SSC / TK,public,United States,74,75,1786059704756,1786069091087,2026-08-06T23:41:44Z,2026-08-07T02:18:11Z,https://classic.warcraftlogs.com/reports/wapV9g6zqrAHt48F,1056,15,15,-1,TRUE,100,-1
KG9mzhDcf3gT4Ra6,8.6 rat,public,United States,49,70,1786059691352,1786069087685,2026-08-06T23:41:31Z,2026-08-07T02:18:07Z,https://classic.warcraftlogs.com/reports/KG9mzhDcf3gT4Ra6,1056,15,15,-1,TRUE,100,-1
PFYtd64fAmy8rQB1,DELTA SSC 8-6-26,public,United States,50,50,1786062211663,1786069036076,2026-08-07T00:23:31Z,2026-08-07T02:17:16Z,https://classic.warcraftlogs.com/reports/PFYtd64fAmy8rQB1,1056,15,15,-1,TRUE,100,-1
VwvMcaWdmyLZP3TX,Flaming men SSC crazy fast speed run rank 1 world no check,public,United States,25,37,1786064656394,1786069081114,2026-08-07T01:04:16Z,2026-08-07T02:18:01Z,https://classic.warcraftlogs.com/reports/VwvMcaWdmyLZP3TX,1056,15,15,-1,TRUE,100,-1
TYx28yKDzkBW9XNV,SSC,public,United States,1,6,1786062963271,1786068922076,2026-08-07T00:36:03Z,2026-08-07T02:15:22Z,https://classic.warcraftlogs.com/reports/TYx28yKDzkBW9XNV,1056,15,15,-1,TRUE,100,-1
tWXQmqzkAbc73hPR,SSC/Gruul - Tempest - 8/6/26,public,United States,16,16,1786065212213,1786069062788,2026-08-07T01:13:32Z,2026-08-07T02:17:42Z,https://classic.warcraftlogs.com/reports/tWXQmqzkAbc73hPR,1056,15,15,-1,TRUE,100,-1
9GDLjpKmYXFPwA4V,SSC / TK,public,United States,14,14,1786063426406,1786069064633,2026-08-07T00:43:46Z,2026-08-07T02:17:44Z,https://classic.warcraftlogs.com/reports/9GDLjpKmYXFPwA4V,1056,15,15,-1,TRUE,100,-1
RnYDcxarNz4VbZft,the little split that could,public,United States,1,28,1786063789352,1786068611928,2026-08-07T00:49:49Z,2026-08-07T02:10:11Z,https://classic.warcraftlogs.com/reports/RnYDcxarNz4VbZft,1056,15,15,-1,TRUE,100,-1
BGF4CRvXzZ97QYLg,SSC / TK,public,United States,27,29,1786064498956,1786069053063,2026-08-07T01:01:38Z,2026-08-07T02:17:33Z,https://classic.warcraftlogs.com/reports/BGF4CRvXzZ97QYLg,1056,15,15,-1,TRUE,100,-1
wVMv4crHqBybxYQk,SSC / TK,public,United States,1,29,1786062336042,1786068310034,2026-08-07T00:25:36Z,2026-08-07T02:05:10Z,https://classic.warcraftlogs.com/reports/wVMv4crHqBybxYQk,1056,15,15,-1,TRUE,100,-1
wyHXYpRDa9KhvV24,therapy,public,United States,63,72,1786057206902,1786069022563,2026-08-06T23:00:06Z,2026-08-07T02:17:02Z,https://classic.warcraftlogs.com/reports/wyHXYpRDa9KhvV24,1056,15,15,-1,TRUE,100,-1
