logID,amount,vates,ilvldiff,NDruids,PowerInfusion,uptime_pct,boss,mage,duration_s,vates_by,Berserking,Destruction,VT,JoW
mRfk7HMAFQdjzvtG,1114.1286997345,0,1.720001220703125,3,0,0,100733,106941174,541.897,0,1,0,9837,2294
mRfk7HMAFQdjzvtG,631.78795970452,0,-0.279998779296875,3,0,0,100733,111440571,541.897,0,0,0,8924,2146
rMZgqtYR16phjk3C,2113.7049041247,1,4.440002441406236,5,0,0,100623,98482160,150.873,1,0,0,5507,2590
rMZgqtYR16phjk3C,1555.6991641977,0,-1.5599975585937642,5,0,0,100623,110517416,150.873,0,0,0,5053,2072
rMZgqtYR16phjk3C,1816.6379866638,1,3.559997558593764,5,0,0,100624,98482160,185.96,1,0,0,8407,4366
rMZgqtYR16phjk3C,1619.5525919553,0,-2.440002441406236,5,0,0,100624,110517416,185.96,0,0,0,8406,2812
rMZgqtYR16phjk3C,1859.8299324421,1,3.4000015258789063,5,0,0,100627,98482160,217.443,1,0,0,10562,4810
rMZgqtYR16phjk3C,1573.2122901174,0,-2.5999984741210938,5,0,0,100627,110517416,217.443,0,0,0,10851,4218
rMZgqtYR16phjk3C,1860.9378539606,1,3.440002441406236,5,0,0,100626,98482160,198.645,1,0,0,0,2368
rMZgqtYR16phjk3C,1210.6219638048,0,-2.559997558593764,5,0,0,100626,110517416,198.645,0,0,0,0,2294
rMZgqtYR16phjk3C,1435.297828626,1,3.720001220703125,5,0,0,100625,98482160,234.598,1,0,0,0,4070
rMZgqtYR16phjk3C,848.39482368331,0,-2.5999984741210938,5,0,0,100628,110517416,470.914,0,0,0,0,1850
rMZgqtYR16phjk3C,1470.2715942655,2+,3.4000015258789063,5,0,0,100730,98482160,347.025,2+,0,0,13171,740
rMZgqtYR16phjk3C,1109.6981485484,0,-2.5999984741210938,5,0,0,100730,110517416,347.025,0,0,0,12397,296
rMZgqtYR16phjk3C,2031.5373402108,0,3.6399993896484375,5,0,0,100731,98482160,178.36,0,0,0,9447,4292
rMZgqtYR16phjk3C,1701.6763848396,0,-2.3600006103515625,5,0,0,100731,110517416,178.36,0,0,0,9454,3404
rMZgqtYR16phjk3C,1544.8241558898,0,-2.160003662109375,5,0,0,100732,110517416,136.712,0,0,0,5315,2442
1NCqa7Z8p3PHQRAn,1474.6413367128,2+,3.839996337890625,3,1,0,100624,91576252,162.548,2+,0,0,6464,3034
1NCqa7Z8p3PHQRAn,2726.1044802274,1,4.239997863769517,3,1,0,100623,91576252,102.718,1,0,0,7018,2738
1NCqa7Z8p3PHQRAn,2183.2578716345,2+,3.760002136230483,3,0,0,100625,91576252,144.665,2+,0,0,4442,2664
1NCqa7Z8p3PHQRAn,2738.8774974965,1,3.6800003051757813,3,0,0,100626,91576252,104.855,1,0,0,7683,1628
1NCqa7Z8p3PHQRAn,2443.4971404363,2+,3.6800003051757813,3,0,0,100627,91576252,169.956,2+,0,0,12035,5106
1NCqa7Z8p3PHQRAn,1289.3506493506,2+,3.9199981689453267,3,0,0,100628,91576252,460.075,2+,0,0,14371,4144
1NCqa7Z8p3PHQRAn,1632.7186495678,2+,3.6800003051757813,3,0,0,100730,91576252,288.441,2+,0,0,16313,5698
1NCqa7Z8p3PHQRAn,2309.1414239393,2+,3.760002136230483,3,0,0,100731,91576252,144.332,2+,0,0,9671,3552
1NCqa7Z8p3PHQRAn,2662.8811654284,0,4.3600006103515625,3,0,0,100732,91576252,68.507,0,0,0,5346,1924
1NCqa7Z8p3PHQRAn,1419.8049709426,2+,4.8000030517578125,3,0,0,100733,91576252,426.398,2+,0,0,13422,3996
qpCdk62cfvWFBhjR,2537.1057300187,1,1.4400024414062358,3,0,0,100623,91040019,86.806,1,0,0,5835,2812
qpCdk62cfvWFBhjR,2763.7029698408,1,5.440002441406236,3,0,0,100623,99407987,86.806,1,0,0,5764,2442
qpCdk62cfvWFBhjR,2514.7455245029,0,6.440002441406236,3,0,0,100623,101728640,86.806,0,0,0,5797,1998
qpCdk62cfvWFBhjR,1604.9861057023,1,1.5599975585937642,3,0,0,100624,91040019,151.501,1,0,0,7864,2664
qpCdk62cfvWFBhjR,1780.4898977565001,1,5.559997558593764,3,0,0,100624,99407987,151.501,1,0,0,7931,2812
qpCdk62cfvWFBhjR,2085.5505904251,1,6.559997558593764,3,0,0,100624,101728640,151.501,1,0,0,7996,3256
qpCdk62cfvWFBhjR,1983.1007785687,1,1.1600036621093608,3,0,0,100625,91040019,137.817,1,0,0,7462,2368
qpCdk62cfvWFBhjR,1957.3710064796,1,5.160003662109361,3,0,0,100625,99407987,137.817,1,0,0,7329,3182
qpCdk62cfvWFBhjR,2084.9822590827,1,6.160003662109361,3,0,0,100625,101728640,137.817,1,0,0,7569,3034
qpCdk62cfvWFBhjR,2336.5876702622,1,1.1999969482422017,3,0,0,100626,91040019,127.01,1,0,0,8470,1776
qpCdk62cfvWFBhjR,1871.726635698,1,6.199996948242202,3,0,0,100626,101728640,127.01,1,0,0,8140,2812
qpCdk62cfvWFBhjR,939.18246801817,1,1.1200027465820455,3,0,0,100628,91040019,389.049,1,0,0,8077,3626
qpCdk62cfvWFBhjR,1154.4098558279,1,5.1200027465820455,3,0,0,100628,99407987,389.049,1,0,0,7596,3034
qpCdk62cfvWFBhjR,1301.4787340412,1,6.1200027465820455,3,0,0,100628,101728640,389.049,1,0,0,7422,3330
qpCdk62cfvWFBhjR,1702.89681213,1,1.239997863769517,3,0,0,100730,91040019,254.245,1,0,0,13252,4292
qpCdk62cfvWFBhjR,1711.4554858503,1,5.239997863769517,3,0,0,100730,99407987,254.245,1,0,0,12541,4514
qpCdk62cfvWFBhjR,1718.9915239238,1,6.239997863769517,3,0,0,100730,101728640,254.245,1,0,0,13452,4662
qpCdk62cfvWFBhjR,1975.4403265922,0,0.839996337890625,3,0,0,100731,91040019,137.909,0,0,0,7233,2866
qpCdk62cfvWFBhjR,2270.6929932057,1,4.839996337890625,3,0,0,100731,99407987,137.909,1,0,0,7187,3034
qpCdk62cfvWFBhjR,2109.8042912355,0,5.839996337890625,3,0,0,100731,101728640,137.909,0,0,0,6863,3256
qpCdk62cfvWFBhjR,2805.0607751701,1,1.4800033569335938,3,0,0,100732,91040019,65.405,1,0,0,4437,1702
qpCdk62cfvWFBhjR,3068.2669520679,0,5.480003356933594,3,0,0,100732,99407987,65.405,0,0,0,4435,1850
qpCdk62cfvWFBhjR,2883.0211757511,1,6.480003356933594,3,0,0,100732,101728640,65.405,1,0,0,4434,1702
qpCdk62cfvWFBhjR,1313.2608208435,0,4.67999267578125,3,0,0,100733,91040019,495.271,0,0,0,9580,3108
qpCdk62cfvWFBhjR,1284.0586264893,1,4.67999267578125,3,0,0,100733,99407987,495.271,1,0,0,8682,3034
qpCdk62cfvWFBhjR,1393.2634860511,1,5.67999267578125,3,0,0,100733,101728640,495.271,1,0,0,9974,2738
zbGCjmYD26Nq487g,1963.5764630958,1,5.6399993896484375,4,1,0,100731,97462893,163.301,1,0,0,9337,3848
zbGCjmYD26Nq487g,1839.4008609868,0,3.6399993896484375,4,0,0,100731,105372063,163.301,0,0,0,9429,3034
zbGCjmYD26Nq487g,1484.7155729172,2+,5.760002136230483,4,1,0,100730,97462893,306.423,2+,0,0,15767,962
zbGCjmYD26Nq487g,1387.7450452479,0,3.760002136230483,4,0,0,100730,105372063,306.423,0,0,0,15770,1332
zbGCjmYD26Nq487g,1731.6071369895,1,5.919998168945327,4,0,0,100732,97462893,121.732,1,0,0,5124,2146
zbGCjmYD26Nq487g,1814.1737587487,0,3.9199981689453267,4,0,0,100732,105372063,121.732,0,0,0,5127,2368
zbGCjmYD26Nq487g,954.78045156553,1,5.399993896484347,4,0,0,100733,97462893,460.354,1,0,0,13334,3189
zbGCjmYD26Nq487g,1210.3164086768,0,3.3999938964843466,4,0,0,100733,105372063,460.354,0,0,0,15432,3108
zbGCjmYD26Nq487g,1912.318729111,1,7.041664123535156,4,1,0,100623,97462893,143.018,1,0,0,7807,3108
zbGCjmYD26Nq487g,1390.9430758034,0,6,4,0,0,100624,97462893,181.364,0,0,0,7709,2590
zbGCjmYD26Nq487g,1499.7849628372,0,4,4,0,0,100624,105372063,181.364,0,0,0,7699,2886
zbGCjmYD26Nq487g,1347.3575188885,0,6,4,1,0,100625,97462893,209.519,0,0,0,9494,2516
zbGCjmYD26Nq487g,1531.2310578038,1,4,4,0,0,100625,105372063,209.519,1,0,0,9290,3330
zbGCjmYD26Nq487g,1352.891289756,0,5.800003051757798,4,1,0,100626,97462893,248.799,0,0,0,13533,1110
zbGCjmYD26Nq487g,1587.8319446622,1,3.8000030517577983,4,0,0,100626,105372063,248.799,1,0,0,13504,1110
zbGCjmYD26Nq487g,1383.1847199831,0,5.559997558593764,4,1,0,100627,97462893,231.361,0,0,0,13884,2812
zbGCjmYD26Nq487g,1610.2238493091,0,3.559997558593764,4,0,0,100627,105372063,231.361,0,0,0,13869,3774
zbGCjmYD26Nq487g,1048.4021537821,0,5.519996643066406,4,2,0,100628,97462893,465.971,0,0,0,10595,2812
zbGCjmYD26Nq487g,1159.3446802483,1,3.5199966430664063,4,0,0,100628,105372063,465.971,1,0,0,10599,3404
y4KJRCX8ZV6BfHFx,2086.3979038338,1,5.440002441406236,3,1,0,100623,94060616,130.524,1,0,1,8022,2738
y4KJRCX8ZV6BfHFx,2121.689531396,0,4.3600006103515625,3,0,0,100624,91940247,101.685,0,0,0,6723,2886
y4KJRCX8ZV6BfHFx,2250.1352215174,1,5.3600006103515625,3,0,0,100624,94060616,101.685,1,0,0,7166,1850
y4KJRCX8ZV6BfHFx,2364.7635652889,2+,4.3600006103515625,3,0,0,100627,91940247,180.092,2+,0,0,12197,4958
y4KJRCX8ZV6BfHFx,2242.8203362726,1,5.3600006103515625,3,0,0,100627,94060616,180.092,1,0,1,12351,4366
y4KJRCX8ZV6BfHFx,2351.3793419485,1,4,3,0,0,100626,91940247,109.11,1,0,0,5311,1258
y4KJRCX8ZV6BfHFx,2325.0022912657,1,5,3,0,0,100626,94060616,109.11,1,0,1,5378,1406
y4KJRCX8ZV6BfHFx,1991.5959852983,2+,4.599998474121094,3,0,0,100625,91940247,141.48,2+,0,0,7975,3108
y4KJRCX8ZV6BfHFx,1888.1467345208,1,5.599998474121094,3,0,0,100625,94060616,141.48,1,0,0,8311,2442
y4KJRCX8ZV6BfHFx,1282.4146223911,2+,4.3600006103515625,3,0,0,100628,91940247,408.743,2+,0,0,5590,2960
y4KJRCX8ZV6BfHFx,1736.1482584645,2+,5.239997863769517,3,0,0,100730,94060616,263.216,2+,0,1,12342,3996
y4KJRCX8ZV6BfHFx,2307.2628011788,2+,4.080001831054673,3,0,0,100731,91940247,144.889,2+,0,1,8783,3552
y4KJRCX8ZV6BfHFx,2281.0151219209,1,5.080001831054673,3,0,0,100731,94060616,144.889,1,0,1,8667,2960
y4KJRCX8ZV6BfHFx,2926.4920810093,1,4.680000305175781,3,0,0,100732,91940247,67.054,1,0,0,5193,2146
y4KJRCX8ZV6BfHFx,2931.8012348257,0,5.680000305175781,3,0,0,100732,94060616,67.054,0,0,1,5255,1628
WydK6McVLCxFY2pm,2092.9550574669,2+,1.1600036621093608,4,0,0,100623,108627397,130.945,2+,0,0,7950,1850
WydK6McVLCxFY2pm,1679.3386536332,2+,4.160003662109361,4,0,0,100623,109565244,130.945,2+,0,0,7981,1702
WydK6McVLCxFY2pm,1540.3045195399,1,0.95999908447265625,4,0,0,100624,108627397,190.661,1,0,0,9764,1628
WydK6McVLCxFY2pm,1220.2443079602,2+,3.9599990844726563,4,0,0,100624,109565244,190.661,2+,0,0,8632,1184
WydK6McVLCxFY2pm,2238.8366790858,2+,0.760002136230483,4,0,0,100626,108627397,125.881,2+,0,0,7685,518
WydK6McVLCxFY2pm,2130.2341099928,0,3.760002136230483,4,0,0,100626,109565244,125.881,0,0,0,7787,666
WydK6McVLCxFY2pm,2182.2444699458,2+,1.0400009155273438,4,0,0,100625,108627397,151.626,2+,0,0,8598,1628
WydK6McVLCxFY2pm,1904.0929655864,1,4.040000915527344,4,0,0,100625,109565244,151.626,1,0,0,8513,1628
WydK6McVLCxFY2pm,1992.4548998681,1,0.760002136230483,4,0,0,100627,108627397,202.383,1,0,0,12501,3700
WydK6McVLCxFY2pm,1492.2350197398,0,3.760002136230483,4,0,0,100627,109565244,202.383,0,0,0,12106,3774
WydK6McVLCxFY2pm,1150.7365761706,2+,1,4,0,0,100628,108627397,410.073,2+,0,0,12823,1776
WydK6McVLCxFY2pm,1076.3644521829,1,4,4,0,0,100628,109565244,410.073,1,0,0,13758,2072
WydK6McVLCxFY2pm,2032.181293817,2+,0.12000274658204546,3,0,0,100731,108627397,170.596,2+,0,0,9555,370
WydK6McVLCxFY2pm,1901.2872517527,0,3.1200027465820455,3,0,0,100731,109565244,170.596,0,0,0,9291,222
WydK6McVLCxFY2pm,1508.7628553389,1,0.279998779296875,3,0,0,100730,108627397,280.331,1,0,0,14368,2072
WydK6McVLCxFY2pm,1314.4604057346,0,3.279998779296875,3,0,0,100730,109565244,280.331,0,0,0,14598,1998
WydK6McVLCxFY2pm,1872.3680645213,1,0.279998779296875,3,0,0,100732,108627397,125.478,1,0,0,5848,1332
WydK6McVLCxFY2pm,1509.4438865777,0,3.279998779296875,3,0,0,100732,109565244,125.478,0,0,0,5868,1924
WydK6McVLCxFY2pm,1504.4002580406,1,2.0400009155273438,3,0,0,100733,108627397,420.089,1,0,0,12325,1110
WydK6McVLCxFY2pm,1259.8996879233,1,6.040000915527344,3,0,0,100733,109565244,420.089,1,0,0,12797,1184
86Xv3acfnF4M9zgP,1605.3993741004,1,1.5599975585937642,3,0,0,100624,91040019,151.462,1,0,0,7864,2664
86Xv3acfnF4M9zgP,1780.9483566835,1,5.559997558593764,3,0,0,100624,99407987,151.462,1,0,0,7931,2812
86Xv3acfnF4M9zgP,2086.0875995299,1,6.559997558593764,3,0,0,100624,101728640,151.462,1,0,0,7996,3256
pBacgnNPHD8dqr9y,1816.0281762194,1,2.839996337890625,3,0,0,100732,100583993,101.646,1,0,0,4463,1628
pBacgnNPHD8dqr9y,2004.131987486,2+,0.839996337890625,3,0,0,100732,109160827,101.646,2+,0,0,4220,1924
pBacgnNPHD8dqr9y,1419.731197007,2+,0.5599975585937642,3,0,0,100730,109160827,245.905,2+,0,2,12572,3774
pBacgnNPHD8dqr9y,1964.011227695,1,2.559997558593764,3,0,0,100731,100583993,149.63,1,0,0,8972,2812
pBacgnNPHD8dqr9y,1919.9830332189,1,2.3199996948242188,3,0,0,100627,100583993,172.101,1,0,0,11196,3478
pBacgnNPHD8dqr9y,2112.009808194,1,0.31999969482421875,3,0,0,100627,109160827,172.101,1,0,1,10868,4440
pBacgnNPHD8dqr9y,2103.9820298142,1,2.3600006103515625,3,0,0,100626,100583993,122.425,1,0,0,8619,666
pBacgnNPHD8dqr9y,1757.7047171738,1,0.3600006103515625,3,0,0,100626,109160827,122.425,1,0,1,8745,518
pBacgnNPHD8dqr9y,1639.2278401171,0,2.8000030517577983,3,0,0,100625,100583993,128.419,0,0,0,7888,1924
pBacgnNPHD8dqr9y,1798.4721886948,2+,0.8000030517577983,3,0,0,100625,109160827,128.419,2+,0,1,7593,3182
pBacgnNPHD8dqr9y,880.30668676441,1,0.68000030517578125,3,0,0,100628,109160827,390.757,1,0,2,11554,1258
LGHgzNZmVr2bYjxt,1550.6264112463,2+,5.720001220703125,3,0,0,100730,105959663,274.58,2+,0,0,13266,2516
LGHgzNZmVr2bYjxt,1603.7161306333,2+,5.333335876464844,3,0,0,100731,105959663,193.427,2+,0,0,9559,3552
LGHgzNZmVr2bYjxt,1629.4477085781,1,5.319999694824219,3,0,0,100732,105959663,127.65,1,0,0,4999,2590
LGHgzNZmVr2bYjxt,1103.7467050632,2+,5.55999755859375,3,0,0,100733,105959663,459.417,2+,0,0,12406,3182
M1AFmpg8jP2xXJyK,784.52047986123,0,-3.6800003051757813,2,0,0,100623,105344109,205.226,0,0,0,0,2960
M1AFmpg8jP2xXJyK,1699.0098720435,0,9.319999694824219,2,0,0,100623,109405125,205.226,0,0,0,7679,3034
M1AFmpg8jP2xXJyK,849.03304678051,0,-1.760002136230483,2,0,0,100624,97659780,230.673,0,0,0,0,2812
M1AFmpg8jP2xXJyK,1455.4846037464,1,10.239997863769517,2,0,0,100624,103407150,230.673,1,0,0,10590,3922
M1AFmpg8jP2xXJyK,1756.7552335991,0,11.239997863769517,2,0,0,100624,103933278,230.673,0,1,0,11011,3034
M1AFmpg8jP2xXJyK,1016.6165957871,0,-3.760002136230483,2,0,0,100624,105344109,230.673,0,0,0,0,3626
M1AFmpg8jP2xXJyK,1594.1874428303,0,9.239997863769517,2,0,0,100624,109405125,230.673,0,0,0,10974,3552
M1AFmpg8jP2xXJyK,875.69261836844,0,-1.8799972534179545,2,0,0,100625,97659780,322.869,0,0,0,0,2664
wqyKzbHrxtZkAfBa,1210.5119093127,1,2.6521759033203267,2,0,0,100624,105963257,211.893,1,0,0,0,1924
wqyKzbHrxtZkAfBa,1170.9513934054,0,3.130432128906236,2,0,0,100623,105963257,162.982,0,0,0,0,2590
wqyKzbHrxtZkAfBa,1563.8950303626,1,2.5,2,0,0,100627,105963257,232.029,1,0,0,0,5032
wqyKzbHrxtZkAfBa,1155.4417766745,0,0.5,2,0,0,100627,106449921,232.029,0,0,0,0,4070
wqyKzbHrxtZkAfBa,1627.863989481,0,2.1666641235351563,2,0,0,100626,105963257,157.429,0,0,0,0,370
wqyKzbHrxtZkAfBa,1242.4140406151,0,0.16666412353515625,2,0,0,100626,106449921,157.429,0,0,0,0,296
wqyKzbHrxtZkAfBa,1191.1080074488,0,2.1666641235351563,2,0,0,100625,105963257,206.208,0,0,0,0,2590
wqyKzbHrxtZkAfBa,1106.7756828057,0,0.16666412353515625,2,0,0,100625,106449921,206.208,0,0,0,0,2294
wqyKzbHrxtZkAfBa,1003.662027807,1,2.5,2,0,0,100628,105963257,457.943,1,0,0,0,1628
wqyKzbHrxtZkAfBa,757.38902003088,0,0.5,2,0,0,100628,106449921,457.943,0,0,0,0,1850
wqyKzbHrxtZkAfBa,1580.8454195569,0,2.125,2,0,0,100731,105963257,183.956,0,0,0,0,1332
wqyKzbHrxtZkAfBa,1512.6606362391,0,0.125,2,0,0,100731,106449921,183.956,0,0,0,0,1554
wqyKzbHrxtZkAfBa,1513.732294723,0,2.5416641235351563,2,0,0,100732,105963257,134.282,0,0,0,0,1184
wqyKzbHrxtZkAfBa,1303.4509465155,0,0.54166412353515625,2,0,0,100732,106449921,134.282,0,0,0,0,740
wqyKzbHrxtZkAfBa,1172.8729091881,1,3.5416717529296875,2,0,0,100733,105963257,523.72,1,0,0,0,962
wqyKzbHrxtZkAfBa,1070.1138012679,0,3.5416717529296875,2,0,0,100733,106449921,523.72,0,0,0,0,1184
yYQxphP6dXaK8vRm,2380.353907583,1,4.239997863769517,4,0,98.52685089092539,100623,91608784,113.702,1,0,0,0,2368
yYQxphP6dXaK8vRm,2108.0719776257,1,6.239997863769517,4,0,98.52685089092539,100623,94631713,113.702,1,0,0,0,3256
yYQxphP6dXaK8vRm,2022.8052277005,1,1.239997863769517,4,0,98.52685089092539,100623,104097174,113.702,1,1,0,0,2442
yYQxphP6dXaK8vRm,1575.3613253033,2+,4.239997863769517,4,0,0,100624,91608784,176.503,2+,0,0,0,1628
yYQxphP6dXaK8vRm,1598.2051296579,1,1.239997863769517,4,0,0,100624,104097174,176.503,1,1,0,0,1332
yYQxphP6dXaK8vRm,1784.51386679,1,3.8000030517577983,4,0,83.75673225297058,100625,91608784,166.549,1,0,0,0,3700
yYQxphP6dXaK8vRm,1686.9810085921,1,0.8000030517577983,4,0,97.37254501678184,100625,104097174,166.549,1,1,0,0,3108
yYQxphP6dXaK8vRm,1804.8408055537,1,3.720001220703125,4,0,0,100627,91608784,197.777,1,0,0,0,3774
yYQxphP6dXaK8vRm,1871.9871370281,1,5.720001220703125,4,0,98.36280255034711,100627,94631713,197.777,1,0,0,0,4662
yYQxphP6dXaK8vRm,1894.1434039347,1,0.720001220703125,4,0,0,100627,104097174,197.777,1,1,0,0,4366
yzLMgYp9hx1HXRKr,1095.8520151416,0,2.559997558593764,3,0,0,100623,98186799,200.507,0,0,0,3779,1924
yzLMgYp9hx1HXRKr,1022.0241687323,0,2.559997558593764,3,0,0,100623,103816349,200.507,0,0,0,3645,2072
yzLMgYp9hx1HXRKr,928.24830712459,0,1.720001220703125,3,0,0,100624,98186799,213.542,0,0,0,5682,2442
yzLMgYp9hx1HXRKr,1097.1658971069,0,1.720001220703125,3,0,0,100624,103816349,213.542,0,0,0,5017,1902
yzLMgYp9hx1HXRKr,1227.7537908234,0,4.720001220703125,3,0,0,100624,107827161,213.542,0,0,0,5716,2812
yzLMgYp9hx1HXRKr,690.718949684,0,1.3600006103515625,3,0,0,100628,98186799,515.502,0,0,0,7240,1480
yzLMgYp9hx1HXRKr,654.84711989478,0,1.3600006103515625,3,0,0,100628,103816349,515.502,0,0,0,7545,1998
yzLMgYp9hx1HXRKr,1039.714685879,0,4.3600006103515625,3,0,0,100628,107827161,515.502,0,0,0,8295,2886
Kn4PvL3qd8zB16GR,1094.8061546731,0,0.31999969482421875,2,0,0,100624,110405125,208.362,0,0,0,7832,3256
Kn4PvL3qd8zB16GR,1494.2786576938,1,0.1600036621093608,2,0,0,100627,110405125,264.798,1,0,0,14345,4366
Kn4PvL3qd8zB16GR,1807.5398827907,1,0.5599975585937642,2,0,0,100626,110405125,148.623,1,0,0,5876,1406
Kn4PvL3qd8zB16GR,1259.7881466385,1,0.68000030517578125,2,0,0,100625,110405125,210.995,1,0,0,5035,2368
Kn4PvL3qd8zB16GR,1138.6252331115,1,0.3600006103515625,2,0,0,100730,110405125,418.791,1,0,0,14671,3626
Kn4PvL3qd8zB16GR,1751.265546951,1,0.3600006103515625,2,0,0,100731,110405125,178.974,1,0,0,9554,1702
Kn4PvL3qd8zB16GR,1565.6285435135,1,0.6399993896484375,2,0,0,100732,110405125,140.221,1,0,0,4987,1998
Kn4PvL3qd8zB16GR,1075.8005187056,1,4.319999694824219,2,0,0,100733,110405125,589.93,1,0,0,14078,0
h8z3xqyQpDRr4jnP,816.06661916207,0,-3.6666641235351563,2,0,0,100623,91857090,331.196,0,0,0,0,4588
h8z3xqyQpDRr4jnP,598.30432734695,0,3.3333358764648438,2,0,0,100623,91911159,331.196,0,0,0,0,3108
h8z3xqyQpDRr4jnP,789.35434002826,0,-0.66666412353515625,2,0,0,100623,95858610,331.196,0,0,0,0,3996
h8z3xqyQpDRr4jnP,958.12751361731,0,5.333335876464844,2,0,0,100623,97783534,331.196,0,0,0,0,4292
h8z3xqyQpDRr4jnP,808.11362456068,0,-0.66666412353515625,2,0,0,100623,105133544,331.196,0,0,0,0,3108
h8z3xqyQpDRr4jnP,865.87039161437,0,-2.9599990844726563,2,0,0,100628,91857090,577.941,0,0,0,0,4440
h8z3xqyQpDRr4jnP,700.44001031247,0,4.040000915527344,2,0,0,100628,91911159,577.941,0,0,0,0,2738
h8z3xqyQpDRr4jnP,841.58763610818,0,0.04000091552734375,2,0,0,100628,95858610,577.941,0,0,0,0,4292
h8z3xqyQpDRr4jnP,940.10461275459,0,6.040000915527344,2,0,0,100628,97783534,577.941,0,0,0,0,4514
h8z3xqyQpDRr4jnP,731.74424378959,0,0.04000091552734375,2,0,0,100628,105133544,577.941,0,0,0,0,3626
zJbC32A74ndh6mky,1038.6641377378,1,-0.23999786376951704,3,0,0,100628,104142640,435.494,1,0,0,13832,0
zJbC32A74ndh6mky,1004.9116635361,1,2.760002136230483,3,0,0,100628,106408989,435.494,1,0,0,13580,0
pAmXZjftKvTJ4Pc2,1384.8644973176,0,-2.5999984741210938,3,0,0,100623,92981433,173.539,0,0,0,0,1998
pAmXZjftKvTJ4Pc2,1768.2941586617,0,5.400001525878906,3,0,97.62358893389958,100623,97152758,173.539,0,0,0,0,2220
pAmXZjftKvTJ4Pc2,1013.8758434703,0,-5.599998474121094,3,0,0,100623,98503650,173.539,0,0,0,0,1406
pAmXZjftKvTJ4Pc2,1736.612519376,0,6.400001525878906,3,0,61.47609471069904,100623,106868945,173.539,0,0,0,0,1480
pAmXZjftKvTJ4Pc2,523.01788070693,0,-6.599998474121094,3,0,0,100623,110852132,173.539,0,0,0,0,296
pAmXZjftKvTJ4Pc2,1320.4267202644,0,-3,3,0,0,100624,92981433,206.974,0,0,0,0,222
pAmXZjftKvTJ4Pc2,1509.8901311276,0,5,3,0,0,100624,97152758,206.974,0,0,0,0,814
pAmXZjftKvTJ4Pc2,1030.9555789616,0,-6,3,0,0,100624,98503650,206.974,0,0,0,0,444
pAmXZjftKvTJ4Pc2,1500.2319131872,0,6,3,0,0,100624,106868945,206.974,0,0,0,0,592
pAmXZjftKvTJ4Pc2,589.15129436548,0,-7,3,0,0,100624,110852132,206.974,0,0,0,0,222
pAmXZjftKvTJ4Pc2,1307.0291643411001,0,-3,3,0,91.57145835154562,100627,92981433,297.418,0,0,0,0,1628
pAmXZjftKvTJ4Pc2,1339.1556664358,0,5,3,0,96.87039789118346,100627,97152758,297.418,0,0,0,0,2886
pAmXZjftKvTJ4Pc2,926.86723735618,0,-6,3,0,0,100627,98503650,297.418,0,0,0,0,1258
pAmXZjftKvTJ4Pc2,1435.7469958106,0,6,3,0,0,100627,106868945,297.418,0,0,0,0,2146
pAmXZjftKvTJ4Pc2,660.93511488881,0,-7,3,0,0,100627,110852132,297.418,0,0,0,0,1702
DBCyaJnRh968Hxzk,598.42240707359,0,1.1999969482422017,5,0,51.86924367830792,100730,95095896,578.603,0,0,0,0,74
DBCyaJnRh968Hxzk,480.75450697629,0,-0.8000030517577983,5,0,55.577658601839254,100730,98632516,578.603,0,0,0,0,148
DBCyaJnRh968Hxzk,642.42148761759,0,6.199996948242202,5,0,48.58218847811021,100730,102808865,578.603,0,0,0,0,222
DBCyaJnRh968Hxzk,653.19630068501,0,-0.8799972534179545,5,0,46.69086926348885,100731,98632516,423.646,0,0,0,0,5032
DBCyaJnRh968Hxzk,676.87402838165,0,1.1200027465820455,5,0,94.79004730274589,100732,95095896,240.578,0,0,0,0,888
DBCyaJnRh968Hxzk,729.77163331643,0,-0.8799972534179545,5,0,91.9315149348652,100732,98632516,240.578,0,0,0,0,1406
DBCyaJnRh968Hxzk,808.99749769306,0,6.1200027465820455,5,0,94.9425965799034,100732,102808865,240.578,0,0,0,0,1480
DBCyaJnRh968Hxzk,746.81820897223,0,2.5999984741210938,5,0,67.6409664364635,100733,95095896,719.799,0,0,2,0,370
DBCyaJnRh968Hxzk,706.7570252251,0,1.5999984741210938,5,0,0,100733,98632516,719.799,0,0,0,0,962
DBCyaJnRh968Hxzk,901.05710066282,0,7.599998474121094,5,0,81.1696042923094,100733,102808865,719.799,0,0,0,0,814
N2XakCtcARxKVf7h,1431.6453690992,2+,6.399993896484347,4,2,0,100733,105113444,454.512,2+,0,0,14657,1036
dxBvHqLzg1fKwVtQ,1318.6014284926,0,-0.48000335693359375,3,1,0,100730,92335548,290.096,0,1,0,0,3922
dxBvHqLzg1fKwVtQ,1507.8732557498,1,3.5199966430664063,3,1,0,100730,101660107,290.096,1,1,0,0,3182
dxBvHqLzg1fKwVtQ,1307.4051348519,0,3.5199966430664063,3,0,0,100730,104912330,290.096,0,0,0,0,2664
dxBvHqLzg1fKwVtQ,1766.9453303695,0,-1.0800018310546733,3,0,0,100732,92335548,124.164,0,1,0,0,962
dxBvHqLzg1fKwVtQ,1585.3548532586,0,2.9199981689453267,3,1,0,100732,101660107,124.164,0,1,0,0,740
dxBvHqLzg1fKwVtQ,1586.224670597,0,2.9199981689453267,3,0,0,100732,104912330,124.164,0,0,0,0,666
